work_id,size_id,sale_price,regular_price
149649,3629,355,635
174001,4836,475,875
149649,4030,385,695
174001,6048,655,1235
149649,4836,475,875
173991,2016,215,355
149649,6048,655,1235
173991,2420,245,415
149649,6854,785,1495
149373,30,95,95
173991,3024,285,495
173991,3226,305,535
149373,24,85,85
149373,2416,235,395
173991,3629,355,635
149373,3020,275,475
173991,4030,385,695
149373,3624,315,555
173991,4836,475,875
149373,4630,405,735
173991,6048,655,1235
149373,5436,515,955
173860,2016,215,355
149373,6040,585,1095
173860,2420,245,415
149382,2416,235,395
173860,3024,285,495
149382,3020,275,475
173860,3226,305,535
149382,3624,315,555
173860,3629,355,635
149382,4630,405,735
173860,4030,385,695
149382,5436,515,955
149382,6040,585,1095
173860,4836,475,875
149382,7248,745,1415
173860,6048,655,1235
149660,2016,215,355
29328,2016,215,355
29328,2420,245,415
149660,2420,245,415
29328,3024,285,495
149660,3024,285,495
29328,3226,305,535
149660,3226,305,535
29328,3629,355,635
149660,3629,355,635
29328,4030,385,695
149660,4030,385,695
29328,4836,475,875
29328,6048,655,1235
173911,2016,215,355
173911,2420,245,415
173911,3024,285,495
149660,4836,475,875
173911,3226,305,535
173911,3629,355,635
149660,6048,655,1235
173911,4030,385,695
149660,6854,785,1495
173911,4836,475,875
149391,2416,235,395
173911,6048,655,1235
149391,3020,275,475
173870,2016,215,355
149391,3624,315,555
149391,4630,405,735
173870,2420,245,415
149391,5436,515,955
173870,3024,285,495
149391,6040,585,1095
173870,3226,305,535
149391,7248,745,1415
173870,3629,355,635
149400,2416,235,395
173870,4030,385,695
173870,4836,475,875
149400,3020,275,475
173870,6048,655,1235
149400,3624,315,555
173880,3226,305,535
149400,4630,405,735
173880,#VALUE!,285,495
149400,5436,515,955
149400,6040,585,1095
173880,3629,355,635
149400,7248,745,1415
173880,4030,385,695
149987,2020,245,405
173880,4836,475,875
149987,2424,265,445
173880,6048,655,1235
149987,3030,335,585
29330,2016,215,355
149987,3636,395,705
29330,2420,245,415
149987,4040,455,825
29330,3024,285,495
29330,3226,305,535
149987,4848,565,1045
29330,3629,355,635
149987,6060,775,1465
29330,4030,385,695
149409,2416,235,395
29330,4836,475,875
149409,3020,275,475
29330,6048,655,1235
149409,3624,315,555
29332,2016,215,355
149409,4630,405,735
29332,2420,245,415
149409,5436,515,955
29332,3024,285,495
149409,6040,585,1095
29332,3226,305,535
149409,7248,745,1415
29332,3629,355,635
150132,3216,255,445
29332,4030,385,695
150132,4020,295,525
29332,4836,475,875
150132,4824,375,685
29332,6048,655,1235
150132,6030,485,905
29334,2016,215,355
150132,7236,615,1165
150132,8040,705,1345
29334,2420,245,415
150132,9648,1005,1945
29334,3024,285,495
150141,3216,255,445
29334,3226,305,535
150141,4020,295,525
29334,3629,355,635
150141,4824,375,685
29334,4030,385,695
29334,4836,475,875
150141,6030,485,905
29334,6048,655,1235
150141,7236,615,1165
29336,2016,215,355
29336,2420,245,415
150141,8040,705,1345
29336,3024,285,495
150141,9648,1005,1945
29336,3226,305,535
149418,2416,235,395
29336,3629,355,635
149418,3020,275,475
29336,4030,385,695
149418,3624,315,555
29336,4836,475,875
149418,4630,405,735
29336,6048,655,1235
149418,5436,515,955
29338,#VALUE!,375,675
149418,6040,585,1095
29338,3226,305,535
149418,7248,745,1415
29338,3629,355,635
150069,1624,235,395
29338,4030,385,695
150069,2030,275,475
29338,4836,475,875
150069,2436,315,555
29338,6048,655,1235
150069,3046,405,735
29340,2016,215,355
150069,3654,515,955
29340,2420,245,415
150069,4060,585,1095
150069,4872,745,1415
149682,2016,215,355
149682,2420,245,415
149682,3024,285,495
29340,3024,285,495
149682,3226,305,535
29340,3226,305,535
149682,3629,355,635
29340,3629,355,635
149682,4030,385,695
29340,4030,385,695
149682,4836,475,875
29340,4836,475,875
149682,6048,655,1235
29340,6048,655,1235
149682,6854,785,1495
173971,2016,215,355
149935,1620,215,355
173971,2420,245,415
149935,2024,245,415
173971,3024,285,495
149935,2430,285,495
173971,3226,305,535
149935,2632,305,535
173971,3629,355,635
149935,2936,355,635
173971,4030,385,695
149935,3040,385,695
173971,4836,475,875
149935,3648,475,875
173971,6048,655,1235
149935,4860,655,1235
174215,2416,215,355
149935,5468,785,1495
174215,3020,255,435
150078,1624,235,395
174215,3624,295,515
150078,2030,275,475
174215,4630,385,695
150078,2436,315,555
174215,5436,495,915
150078,3046,405,735
174215,6040,565,1055
150078,3654,515,955
174110,1624,235,395
150078,4060,585,1095
150078,4872,745,1415
149671,2016,215,355
149671,2420,245,415
149671,3024,285,495
149671,3226,305,535
149671,3629,355,635
149671,4030,385,695
149671,4836,475,875
149671,6048,655,1235
149671,6854,785,1495
149693,30,95,95
149693,20,75,75
149693,24,85,85
149693,2016,215,355
149693,2420,245,415
149693,3024,285,495
149693,3226,305,535
149693,3629,355,635
149693,4030,385,695
149693,4836,475,875
149693,6048,655,1235
149508,3624,315,555
150087,1624,235,395
149508,4630,405,735
150087,2030,275,475
149508,5436,515,955
150087,2436,315,555
149508,6040,585,1095
150087,3046,405,735
149508,7248,745,1415
150087,3654,515,955
30170,2016,215,355
150087,4060,585,1095
30170,2420,245,415
150087,4872,745,1415
30170,3024,285,495
30164,30,95,95
30170,3226,305,535
30164,24,85,85
30170,3629,355,635
30164,2416,235,395
30170,4030,385,695
30164,3020,275,475
30170,4836,475,875
30164,3624,315,555
30170,6048,655,1235
30164,4630,405,735
30170,6854,785,1495
30164,5436,515,955
22685,2016,195,315
30164,6040,585,1095
22685,2420,225,375
149427,30,95,95
22685,3024,265,455
149427,24,85,85
22685,3226,285,495
149427,2416,235,395
22685,3629,335,595
149427,3020,275,475
22685,4030,365,655
149427,3624,315,555
22685,4836,455,835
149427,4630,405,735
22685,6048,635,1195
149427,5436,515,955
22685,6854,765,1455
149427,6040,585,1095
22686,2416,215,355
149436,2416,235,395
22686,3020,255,435
149436,3020,275,475
22686,3624,295,515
149436,3624,315,555
22686,4630,385,695
149436,4630,405,735
22686,5436,495,915
149436,5436,515,955
22686,6040,565,1055
149436,6040,585,1095
22686,7248,725,1375
149436,7248,745,1415
198059,3024,265,455
150096,1624,235,395
198059,3226,285,495
150096,2030,275,475
198059,3629,335,595
150096,2436,315,555
198059,4030,365,655
150096,3046,405,735
198059,4836,455,835
150096,3654,515,955
198059,6048,635,1195
150096,4060,585,1095
198067,2416,215,355
150096,4872,745,1415
198067,3020,255,435
149445,2416,235,395
198067,3624,295,515
149445,3020,275,475
198067,4630,385,695
149445,3624,315,555
198067,5436,495,915
149445,4630,405,735
198067,6040,565,1055
149445,5436,515,955
198023,40,145,145
149445,6040,585,1095
198023,36,125,125
149445,7248,745,1415
198023,30,95,95
149946,1620,215,355
198023,24,85,85
149946,2024,245,415
198023,3024,265,455
149946,2430,285,495
198023,3226,285,495
149946,2632,305,535
198023,3629,335,595
149946,2936,355,635
198023,4030,365,655
149946,3040,385,695
198023,4836,455,835
149946,3648,475,875
198023,6048,635,1195
149946,4860,655,1235
22687,2016,195,315
149946,5468,785,1495
22687,2420,225,375
150114,1624,235,395
22687,3024,265,455
150114,2030,275,475
22687,3226,285,495
150114,2436,315,555
22687,3629,335,595
150114,3046,405,735
22687,4030,365,655
150114,3654,515,955
22687,4836,455,835
150114,4060,585,1095
22687,6048,635,1195
150114,4872,745,1415
22687,6854,765,1455
149997,2020,245,405
198099,40,145,145
149997,2424,265,445
198099,36,125,125
149997,3030,335,585
198099,30,95,95
149997,3636,395,705
198099,24,85,85
149997,4040,455,825
198099,2416,215,355
149997,4848,565,1045
198099,3020,255,435
149997,6060,775,1465
198099,3624,295,515
150105,1624,235,395
198099,4630,385,695
150105,2030,275,475
198099,5436,495,915
150105,2436,315,555
198099,6040,565,1055
150105,3046,405,735
22688,2016,195,315
150105,3654,515,955
22688,2420,225,375
150105,4060,585,1095
22688,3024,265,455
150105,4872,745,1415
22688,3226,285,495
149704,2016,215,355
22688,3629,335,595
149704,2420,245,415
22688,4030,365,655
149704,3024,285,495
22688,4836,455,835
149704,3226,305,535
22688,6048,635,1195
149704,3629,355,635
22688,6854,765,1455
149704,4030,385,695
22689,2016,195,315
149704,4836,475,875
22689,2420,225,375
149704,6048,655,1235
22689,3024,265,455
149704,6854,785,1495
22689,3226,285,495
149715,2016,215,355
22689,3629,335,595
149715,2420,245,415
22689,4030,365,655
149715,3024,285,495
22689,4836,455,835
149715,3226,305,535
22689,6048,635,1195
149715,3629,355,635
22689,6854,765,1455
149715,4030,385,695
22690,2416,215,355
149715,4836,475,875
22690,3020,255,435
149715,6048,655,1235
22690,3624,295,515
149715,6854,785,1495
22690,4630,385,695
149454,2416,235,395
22690,5436,495,915
149454,3020,275,475
22690,6040,565,1055
149454,3624,315,555
22690,7248,725,1375
149454,4630,405,735
22691,2416,215,355
149454,5436,515,955
22691,3020,255,435
149454,6040,585,1095
22691,3624,295,515
149454,7248,745,1415
22691,4630,385,695
149463,2416,235,395
22691,5436,495,915
149463,3020,275,475
22691,6040,565,1055
149463,3624,315,555
22691,7248,725,1375
149463,4630,405,735
22692,2016,195,315
149463,5436,515,955
22692,2420,225,375
149463,6040,585,1095
22692,3024,265,455
149463,7248,745,1415
22692,3226,285,495
149726,2016,215,355
22692,3629,335,595
149726,2420,245,415
22692,4030,365,655
149726,3024,285,495
22692,4836,455,835
149726,3226,305,535
22692,6048,635,1195
22692,6854,765,1455
22693,2416,215,355
149726,3629,355,635
22693,3020,255,435
149726,4030,385,695
22693,3624,295,515
149726,4836,475,875
22693,4630,385,695
149726,6048,655,1235
22693,5436,495,915
149726,6854,785,1495
22693,6040,565,1055
149737,2016,215,355
22693,7248,725,1375
149737,2420,245,415
22695,30,95,95
149737,3024,285,495
22695,24,85,85
149737,3226,305,535
22695,1620,195,315
149737,3629,355,635
22695,2024,225,375
149737,4030,385,695
22695,2430,265,455
149737,4836,475,875
149737,6048,655,1235
22695,2632,285,495
149737,6854,785,1495
22695,2936,335,595
149472,30,95,95
22695,3040,365,655
149472,24,85,85
22695,3648,455,835
149472,3624,315,555
22695,4860,635,1195
149472,4630,405,735
22695,5468,765,1455
149472,5436,515,955
22694,2416,215,355
149472,6040,585,1095
22694,3020,255,435
149748,2016,215,355
22694,3624,295,515
149748,2420,245,415
22694,4630,385,695
149748,3024,285,495
22694,5436,495,915
149748,3226,305,535
22694,6040,565,1055
22694,7248,725,1375
22696,1620,195,315
22696,2024,225,375
22696,2430,265,455
149748,3629,355,635
22696,2632,285,495
149748,4030,385,695
22696,2936,335,595
149748,4836,475,875
22696,3040,365,655
149748,6048,655,1235
22696,3648,455,835
149748,6854,785,1495
22696,4860,635,1195
149759,2016,215,355
22696,5468,765,1455
149759,2420,245,415
22697,1620,195,315
149759,3024,285,495
22697,2024,225,375
149759,3226,305,535
22697,2430,265,455
149759,3629,355,635
22697,2632,285,495
149759,4030,385,695
22697,2936,335,595
149759,4836,475,875
22697,3040,365,655
149759,6048,655,1235
149759,6854,785,1495
22697,3648,455,835
149770,30,95,95
22697,4860,635,1195
149770,24,85,85
22697,5468,765,1455
149770,3024,285,495
22698,2416,215,355
149770,3226,305,535
22698,3020,255,435
149770,3629,355,635
22698,3624,295,515
149770,4030,385,695
22698,4630,385,695
149770,4836,475,875
22698,5436,495,915
22698,6040,565,1055
149770,6048,655,1235
22698,7248,725,1375
149481,30,95,95
22699,2016,195,315
149481,24,85,85
22699,2420,225,375
149481,2416,235,395
149481,3020,275,475
22699,3024,265,455
149481,3624,315,555
22699,3226,285,495
149481,4630,405,735
22699,3629,335,595
149481,5436,515,955
22699,4030,365,655
149481,6040,585,1095
22699,4836,455,835
30168,1620,215,355
22699,6048,635,1195
30168,2024,245,415
22699,6854,765,1455
198035,40,145,145
30168,2430,285,495
198035,36,125,125
30168,2632,305,535
198035,30,95,95
30168,2936,355,635
198035,24,85,85
30168,3040,385,695
198035,3024,265,455
30168,3648,475,875
198035,3226,285,495
30168,4860,655,1235
198035,3629,335,595
30168,5468,785,1495
198035,4030,365,655
149957,1620,215,355
198035,4836,455,835
149957,2024,245,415
198035,6048,635,1195
149957,2430,285,495
22700,3024,265,455
149957,2632,305,535
22700,3226,285,495
149957,2936,355,635
22700,3629,335,595
149957,3040,385,695
149957,3648,475,875
149957,4860,655,1235
149957,5468,785,1495
149781,2016,215,355
149781,2420,245,415
22700,4030,365,655
149781,3024,285,495
22700,4836,455,835
149781,3226,305,535
22700,6048,635,1195
149781,3629,355,635
22701,30,95,95
149781,4030,385,695
22701,24,85,85
149781,4836,475,875
22701,2416,215,355
149781,6048,655,1235
22701,3020,255,435
149781,6854,785,1495
22701,3624,295,515
149490,2416,235,395
22701,4630,385,695
149490,3020,275,475
22701,5436,495,915
149490,3624,315,555
22701,6040,565,1055
149490,4630,405,735
22701,7248,725,1375
149490,5436,515,955
22702,2016,195,315
149490,6040,585,1095
22702,2420,225,375
149490,7248,745,1415
22702,3024,265,455
149792,2016,215,355
22702,3226,285,495
149792,2420,245,415
22702,3629,335,595
149792,3024,285,495
22702,4030,365,655
149792,3226,305,535
22702,4836,455,835
149792,3629,355,635
22702,6048,635,1195
149792,4030,385,695
22702,6854,765,1455
149792,4836,475,875
22703,2016,195,315
149792,6048,655,1235
22703,2420,225,375
149792,6854,785,1495
22703,3024,265,455
149499,2416,235,395
22703,3226,285,495
149499,3020,275,475
22703,3629,335,595
149499,3624,315,555
22703,4030,365,655
149499,4630,405,735
22703,4836,455,835
149499,5436,515,955
22703,6048,635,1195
149499,6040,585,1095
22703,6854,765,1455
149499,7248,745,1415
22704,2016,195,315
149803,2016,215,355
22704,2420,225,375
149803,2420,245,415
22704,3024,265,455
22704,3226,285,495
149803,3024,285,495
22704,3629,335,595
149803,3226,305,535
22704,4030,365,655
149803,3629,355,635
22704,4836,455,835
149803,4030,385,695
22704,6048,635,1195
149803,4836,475,875
22704,6854,765,1455
149803,6048,655,1235
22705,2416,215,355
22705,3020,255,435
149803,6854,785,1495
149968,1620,215,355
22705,3624,295,515
149968,2024,245,415
22705,4630,385,695
149968,2430,285,495
22705,5436,495,915
149968,2632,305,535
22705,6040,565,1055
149968,2936,355,635
22705,7248,725,1375
149968,3040,385,695
198111,40,145,145
149968,3648,475,875
198111,36,125,125
149968,4860,655,1235
198111,30,95,95
149968,5468,785,1495
198111,24,85,85
149814,2016,215,355
198111,2416,215,355
149814,2420,245,415
198111,3020,255,435
149814,3024,285,495
149814,3226,305,535
198111,3624,295,515
149814,3629,355,635
198111,4630,385,695
198111,5436,495,915
149814,4030,385,695
198111,6040,565,1055
149814,4836,475,875
198135,40,145,145
149814,6048,655,1235
198135,36,125,125
149814,6854,785,1495
198135,30,95,95
149825,2016,215,355
198135,4020,295,505
149825,2420,245,415
198135,4824,375,665
149825,3024,285,495
198135,6030,485,885
149825,3226,305,535
149825,3629,355,635
198135,7236,615,1145
149825,4030,385,695
198135,8040,705,1325
149825,4836,475,875
22706,2416,215,355
22706,3020,255,435
149825,6048,655,1235
149825,6854,785,1495
22706,3624,295,515
22706,4630,385,695
22706,5436,495,915
22706,6040,565,1055
22706,7248,725,1375
22707,2416,215,355
22707,3020,255,435
149836,2016,215,355
22707,3624,295,515
149836,2420,245,415
22707,4630,385,695
149836,3024,285,495
22707,5436,495,915
149836,3226,305,535
22707,6040,565,1055
149836,3629,355,635
22707,7248,725,1375
149836,4030,385,695
22708,2416,215,355
149836,4836,475,875
22708,3020,255,435
149836,6048,655,1235
22708,3624,295,515
149836,6854,785,1495
22708,4630,385,695
149847,2016,215,355
22708,5436,495,915
149847,2420,245,415
22708,6040,565,1055
149847,3024,285,495
22708,7248,725,1375
149847,3226,305,535
22709,2020,225,375
149847,3629,355,635
22709,2424,245,415
149847,4030,385,695
22709,3030,315,555
149847,4836,475,875
22709,3636,375,675
149847,6048,655,1235
22709,4040,435,795
149847,6854,785,1495
22709,4848,545,1015
149508,2416,235,395
22709,6060,755,1435
149508,3020,275,475
22710,30,95,95
22710,24,85,85
22710,2416,215,355
22710,3020,255,435
22710,3624,295,515
22710,4630,385,695
22710,5436,495,915
173058,4030,385,695
22710,6040,565,1055
173058,4836,475,875
22710,7248,725,1375
22711,2416,215,355
173058,6048,655,1235
22711,3020,255,435
173068,2016,215,355
22711,3624,295,515
173068,2420,245,415
173068,3024,285,495
22711,4630,385,695
173068,3226,305,535
22711,5436,495,915
173068,3629,355,635
22711,6040,565,1055
22711,7248,725,1375
173068,4030,385,695
198123,40,145,145
173068,4836,475,875
198123,36,125,125
173068,6048,655,1235
198123,30,95,95
172226,2416,235,395
198123,24,85,85
172226,3020,275,475
198123,2416,215,355
172226,3624,315,555
198123,3020,255,435
172226,4630,405,735
198123,3624,295,515
172226,5436,515,955
198123,4630,385,695
172226,6040,585,1095
174990,1624,235,385
198123,5436,495,915
174990,2030,275,465
198123,6040,565,1055
174990,2436,315,545
22712,30,95,95
22712,24,85,85
174990,3046,405,725
22712,3024,265,455
174990,3654,515,945
22712,3226,285,495
174990,4060,585,1085
22712,3629,335,595
174990,4872,745,1405
22712,4030,365,655
175135,1620,215,365
22712,4836,455,835
175135,2024,245,425
22712,6048,635,1195
175135,2430,285,505
175095,1620,215,365
175135,2632,305,545
175095,2024,245,425
175135,2936,355,645
175095,2430,285,505
175135,3040,385,705
175095,2632,305,545
175135,3648,475,885
175095,2936,355,645
175135,4860,655,1245
175095,3040,385,705
172234,2416,235,395
175095,3648,475,885
172234,3020,275,475
175095,4860,655,1245
172234,3624,315,555
175065,1620,215,365
172234,4630,405,735
175065,2024,245,425
172234,5436,515,955
175065,2430,285,505
172234,6040,585,1095
175065,2632,305,545
173078,2016,215,355
175065,2936,355,645
173078,2420,245,415
175065,3040,385,705
173078,3024,285,495
175065,3648,475,885
173078,3226,305,535
175065,4860,655,1245
173078,3629,355,635
172786,2016,215,355
173078,4030,385,695
172786,2420,245,415
173078,4836,475,875
172786,3024,285,495
173078,6048,655,1235
172786,3226,305,535
173088,2016,215,355
172786,3629,355,635
173088,2420,245,415
172786,4030,385,695
173088,3024,285,495
172786,4836,475,875
173088,3226,305,535
172786,6048,655,1235
173088,3629,355,635
172806,2016,215,355
173088,4030,385,695
172806,2420,245,415
173088,4836,475,875
172806,3024,285,495
173088,6048,655,1235
172806,3226,305,535
173098,2016,215,355
172806,3629,355,635
173098,2420,245,415
172806,4030,385,695
173098,3024,285,495
172806,4836,475,875
173098,3226,305,535
172806,6048,655,1235
173098,3629,355,635
172816,2016,215,355
173098,4030,385,695
173098,4836,475,875
172816,2420,245,415
172816,3024,285,495
173098,6048,655,1235
172816,3226,305,535
173108,2016,215,355
172816,3629,355,635
173108,2420,245,415
172816,4030,385,695
173108,3024,285,495
172816,4836,475,875
173108,3226,305,535
172816,6048,655,1235
173108,3629,355,635
172178,2416,235,395
173108,4030,385,695
172178,3020,275,475
173108,4836,475,875
172178,3624,315,555
173108,6048,655,1235
172178,4630,405,735
175145,1620,215,365
172178,5436,515,955
175145,2024,245,425
175145,2430,285,505
172178,6040,585,1095
175145,2632,305,545
175075,1620,215,365
175145,2936,355,645
175075,2024,245,425
175145,3040,385,705
175075,2430,285,505
175145,3648,475,885
175075,2632,305,545
175145,4860,655,1245
175075,2936,355,645
173118,2016,215,355
175075,3040,385,705
173118,2420,245,415
175075,3648,475,885
173118,3024,285,495
175075,4860,655,1245
173118,3226,305,535
172826,2016,215,355
173118,3629,355,635
172826,2420,245,415
173118,4030,385,695
172826,3024,285,495
173118,4836,475,875
172826,3226,305,535
173118,6048,655,1235
172826,3629,355,635
172242,2416,235,395
172826,4030,385,695
172242,3020,275,475
172826,4836,475,875
172242,3624,315,555
172826,6048,655,1235
172242,4630,405,735
172836,2016,215,355
172242,5436,515,955
172836,2420,245,415
172242,6040,585,1095
172836,3024,285,495
173128,2016,215,355
172836,3226,305,535
173128,2420,245,415
172836,3629,355,635
173128,3024,285,495
172836,4030,385,695
173128,3226,305,535
172836,4836,475,875
173128,3629,355,635
172836,6048,655,1235
173128,4030,385,695
172186,2416,235,395
173128,4836,475,875
172186,3020,275,475
173128,6048,655,1235
172186,3624,315,555
173138,2016,215,355
172186,4630,405,735
173138,2420,245,415
172186,5436,515,955
173138,3024,285,495
172186,6040,585,1095
173138,3226,305,535
172886,2016,215,355
173138,3629,355,635
172886,2420,245,415
173138,4030,385,695
172886,3024,285,495
173138,4836,475,875
172886,3226,305,535
173138,6048,655,1235
172886,3629,355,635
173148,2016,215,355
172886,4030,385,695
173148,2420,245,415
172886,4836,475,875
173148,3024,285,495
172886,6048,655,1235
173148,3226,305,535
174972,1624,235,385
173148,3629,355,635
174972,2030,275,465
173148,4030,385,695
174972,2436,315,545
173148,4836,475,875
174972,3046,405,725
173148,6048,655,1235
174972,3654,515,945
173158,2016,215,355
174972,4060,585,1085
173158,2420,245,415
174972,4872,745,1405
173158,3024,285,495
172846,2016,215,355
173158,3226,305,535
172846,2420,245,415
173158,3629,355,635
172846,3024,285,495
173158,4030,385,695
172846,3226,305,535
173158,4836,475,875
172846,3629,355,635
173158,6048,655,1235
172846,4030,385,695
172250,2416,235,395
172846,4836,475,875
172250,3020,275,475
172846,6048,655,1235
172250,3624,315,555
172856,2016,215,355
172250,4630,405,735
172856,2420,245,415
172250,5436,515,955
172856,3024,285,495
172250,6040,585,1095
172856,3226,305,535
172258,2416,235,395
172856,3629,355,635
172258,3020,275,475
172856,4030,385,695
172258,3624,315,555
172856,4836,475,875
172258,4630,405,735
172856,6048,655,1235
172258,5436,515,955
172866,2016,215,355
172258,6040,585,1095
172866,2420,245,415
172266,2416,235,395
172866,3024,285,495
172266,3020,275,475
172866,3226,305,535
172266,3624,315,555
172866,3629,355,635
172266,4630,405,735
172866,4030,385,695
172266,5436,515,955
172266,6040,585,1095
173168,2016,215,355
173168,2420,245,415
172866,4836,475,875
173168,3024,285,495
172866,6048,655,1235
173168,3226,305,535
172876,2016,215,355
173168,3629,355,635
172876,2420,245,415
173168,4030,385,695
172876,3024,285,495
173168,4836,475,875
172876,3226,305,535
173168,6048,655,1235
172876,3629,355,635
173178,2016,215,355
172876,4030,385,695
173178,2420,245,415
172876,4836,475,875
173178,3024,285,495
172876,6048,655,1235
173178,3226,305,535
175085,1620,215,365
173178,3629,355,635
175085,2024,245,425
173178,4030,385,695
175085,2430,285,505
173178,4836,475,875
175085,2632,305,545
173178,6048,655,1235
175085,2936,355,645
175155,1620,215,365
175085,3040,385,705
175155,2024,245,425
175085,3648,475,885
175155,2430,285,505
175085,4860,655,1245
175155,2632,305,545
172194,2416,235,395
175155,2936,355,645
172194,3020,275,475
175155,3040,385,705
172194,3624,315,555
175155,3648,475,885
172194,4630,405,735
175155,4860,655,1245
172194,5436,515,955
173198,2016,215,355
173198,2420,245,415
172194,6040,585,1095
173198,3024,285,495
29288,2416,235,395
173198,3226,305,535
29288,3020,275,475
173198,3629,355,635
29288,3624,315,555
173198,4030,385,695
29288,4630,405,735
173198,4836,475,875
29288,5436,515,955
173198,6048,655,1235
29288,6040,585,1095
173208,2016,215,355
172896,2016,215,355
173208,2420,245,415
172896,2420,245,415
173208,3024,285,495
172896,3024,285,495
173208,3226,305,535
173208,3629,355,635
172896,3226,305,535
173208,4030,385,695
172896,3629,355,635
172896,4030,385,695
173208,4836,475,875
172896,4836,475,875
173208,6048,655,1235
172896,6048,655,1235
172274,2416,235,395
172202,2416,235,395
172274,3020,275,475
172202,3020,275,475
172202,3624,315,555
172202,4630,405,735
172202,5436,515,955
172202,6040,585,1095
172274,3624,315,555
172906,2016,215,355
172274,4630,405,735
172906,2420,245,415
172274,5436,515,955
172906,3024,285,495
172274,6040,585,1095
172906,3226,305,535
173218,2016,215,355
172906,3629,355,635
173218,2420,245,415
172906,4030,385,695
173218,3024,285,495
172906,4836,475,875
173218,3226,305,535
172906,6048,655,1235
173218,3629,355,635
173218,4030,385,695
172916,2016,215,355
172916,2420,245,415
173218,4836,475,875
172916,3024,285,495
173218,6048,655,1235
172916,3226,305,535
173228,2016,215,355
172916,3629,355,635
173228,2420,245,415
172916,4030,385,695
173228,3024,285,495
173228,3226,305,535
172916,4836,475,875
173228,3629,355,635
172916,6048,655,1235
173228,4030,385,695
172926,2016,215,355
173228,4836,475,875
172926,2420,245,415
173228,6048,655,1235
173238,2016,215,355
172926,3024,285,495
173238,2420,245,415
172926,3226,305,535
173238,3024,285,495
172926,3629,355,635
173238,3226,305,535
172926,4030,385,695
172926,4836,475,875
173238,3629,355,635
172926,6048,655,1235
173238,4030,385,695
172936,2016,215,355
173238,4836,475,875
172936,2420,245,415
173238,6048,655,1235
172936,3024,285,495
172282,2416,235,395
172936,3226,305,535
172282,3020,275,475
172282,3624,315,555
172936,3629,355,635
172282,4630,405,735
172936,4030,385,695
172282,5436,515,955
172936,4836,475,875
172282,6040,585,1095
172936,6048,655,1235
173248,2016,215,355
175105,1620,215,365
173248,2420,245,415
175105,2024,245,425
173248,3024,285,495
175105,2430,285,505
173248,3226,305,535
175105,2632,305,545
173248,3629,355,635
175105,2936,355,645
173248,4030,385,695
175105,3040,385,705
173248,4836,475,875
175105,3648,475,885
173248,6048,655,1235
175105,4860,655,1245
172290,2416,235,395
174981,1624,235,385
172290,3020,275,475
174981,2030,275,465
172290,3624,315,555
174981,2436,315,545
172290,4630,405,735
174981,3046,405,725
172290,5436,515,955
174981,3654,515,945
172290,6040,585,1095
173258,2016,215,355
174981,4060,585,1085
173258,2420,245,415
174981,4872,745,1405
173258,3024,285,495
173026,2016,215,355
173258,3226,305,535
173026,2420,245,415
173026,3024,285,495
173258,3629,355,635
173026,3226,305,535
173258,4030,385,695
173026,3629,355,635
173258,4836,475,875
173026,4030,385,695
173258,6048,655,1235
173026,4836,475,875
172306,2416,235,395
173026,6048,655,1235
172306,3020,275,475
175115,1620,215,365
172306,3624,315,555
175115,2024,245,425
172306,4630,405,735
175115,2430,285,505
172306,5436,515,955
175115,2632,305,545
172306,6040,585,1095
175115,2936,355,645
173268,2016,215,355
175115,3040,385,705
173268,2420,245,415
175115,3648,475,885
173268,3024,285,495
175115,4860,655,1245
173268,3226,305,535
173038,2016,215,355
173268,3629,355,635
173038,2420,245,415
173268,4030,385,695
173038,3024,285,495
173268,4836,475,875
173038,3226,305,535
173268,6048,655,1235
173038,3629,355,635
175165,1620,215,365
173038,4030,385,695
175165,2024,245,425
173038,4836,475,875
175165,2430,285,505
173038,6048,655,1235
175165,2632,305,545
175125,1620,215,365
175165,2936,355,645
175165,3040,385,705
175125,2024,245,425
175165,3648,475,885
175165,4860,655,1245
172314,2416,235,395
172314,3020,275,475
172314,3624,315,555
172314,4630,405,735
175125,2430,285,505
175125,2632,305,545
172314,5436,515,955
175125,2936,355,645
172314,6040,585,1095
175125,3040,385,705
172298,2416,235,395
175125,3648,475,885
172298,3020,275,475
175125,4860,655,1245
172298,3624,315,555
173048,2016,215,355
172298,4630,405,735
172298,5436,515,955
173048,2420,245,415
172298,6040,585,1095
173048,3024,285,495
172330,2416,235,395
173048,3226,305,535
172330,3020,275,475
173048,3629,355,635
172330,3624,315,555
173048,4030,385,695
173048,4836,475,875
172330,4630,405,735
173048,6048,655,1235
172330,5436,515,955
173058,2016,215,355
173058,2420,245,415
173058,3024,285,495
173058,3226,305,535
173058,3629,355,635
172330,6040,585,1095
173278,2016,215,355
173278,2420,245,415
173278,3024,285,495
173278,3226,305,535
173278,3629,355,635
173278,4030,385,695
173278,4836,475,875
173278,6048,655,1235
173288,2016,215,355
174403,3629,355,635
173288,2420,245,415
174403,4030,385,695
173288,3024,285,495
174403,4836,475,875
173288,3226,305,535
174403,6048,655,1235
173288,3629,355,635
172402,2416,235,395
173288,4030,385,695
172402,3020,275,475
173288,4836,475,875
172402,3624,315,555
173288,6048,655,1235
172402,4630,405,735
173298,2016,215,355
172402,5436,515,955
173298,2420,245,415
173298,3024,285,495
